"time","aqa_montesori_nivel_calle.pm25"
"2020-06-04T21:00:00.000Z","0.46577017114914426"
"2020-06-04T22:00:00.000Z","2.4385749385749387"
"2020-06-04T23:00:00.000Z","11.519666269368296"
"2020-06-05T00:00:00.000Z","13.709219858156029"
"2020-06-05T01:00:00.000Z","6.428048780487805"
"2020-06-05T02:00:00.000Z","4.521367521367521"
"2020-06-05T03:00:00.000Z","3.4932844932844933"
"2020-06-05T04:00:00.000Z","3.0915750915750917"
"2020-06-05T05:00:00.000Z","2.7892156862745097"
"2020-06-05T06:00:00.000Z","2.262836185819071"
"2020-06-05T07:00:00.000Z","2.5054945054945055"
"2020-06-05T08:00:00.000Z","2.7677261613691932"
"2020-06-05T09:00:00.000Z","3.393162393162393"
"2020-06-05T10:00:00.000Z","5.236874236874237"
"2020-06-05T11:00:00.000Z","6.866585067319462"
"2020-06-05T12:00:00.000Z","7.5250917992656055"
"2020-06-05T13:00:00.000Z","11.519323671497585"
"2020-06-05T14:00:00.000Z","13.181384248210025"
"2020-06-05T15:00:00.000Z","12.014475271411339"
"2020-06-05T16:00:00.000Z","8.730816077953715"
"2020-06-05T17:00:00.000Z","7.963592233009709"
"2020-06-05T18:00:00.000Z","7.322344322344322"
"2020-06-05T19:00:00.000Z","7.5583941605839415"
"2020-06-05T20:00:00.000Z","7.63780487804878"
"2020-06-05T21:00:00.000Z","6.622850122850123"
"2020-06-05T22:00:00.000Z","3.4938875305623474"
"2020-06-05T23:00:00.000Z","3.965770171149144"
"2020-06-06T00:00:00.000Z","4.153186274509804"
"2020-06-06T01:00:00.000Z","4.170940170940171"
"2020-06-06T02:00:00.000Z","3.9717791411042946"
"2020-06-06T03:00:00.000Z","4.089133089133089"
"2020-06-06T04:00:00.000Z","4.194622279129321"
"2020-06-06T05:00:00.000Z","4.223048327137547"
"2020-06-06T06:00:00.000Z","3.9375"
"2020-06-06T07:00:00.000Z","4.197303921568627"
"2020-06-06T08:00:00.000Z","4.8559218559218555"
"2020-06-06T09:00:00.000Z","5.621156211562115"
"2020-06-06T10:00:00.000Z","6.314496314496314"
"2020-06-06T11:00:00.000Z","5.903775883069428"
"2020-06-06T12:00:00.000Z","5.079462102689487"
"2020-06-06T13:00:00.000Z","4.76"
"2020-06-06T15:00:00.000Z","13.301282051282051"
"2020-06-06T16:00:00.000Z","17.16951219512195"
"2020-06-06T17:00:00.000Z","17.344827586206897"
"2020-06-06T18:00:00.000Z","15.993975903614459"
"2020-06-06T19:00:00.000Z","16.690140845070424"
"2020-06-06T20:00:00.000Z","14.980994152046783"
"2020-06-06T21:00:00.000Z","13.710051546391753"
"2020-06-06T22:00:00.000Z","11.104242424242424"
"2020-06-06T23:00:00.000Z","5.813186813186813"
"2020-06-07T00:00:00.000Z","3.8174019607843137"
"2020-06-07T01:00:00.000Z","2.8131868131868134"
"2020-06-07T02:00:00.000Z","3.0441176470588234"
"2020-06-07T03:00:00.000Z","3.2058823529411766"
"2020-06-07T04:00:00.000Z","3.2031930333817127"
"2020-06-07T05:00:00.000Z","2.6858190709046457"
"2020-06-07T06:00:00.000Z","2.6056166056166057"
"2020-06-07T07:00:00.000Z","2.3508557457212715"
"2020-06-07T08:00:00.000Z","1.7448107448107448"
"2020-06-07T09:00:00.000Z","1.3687423687423688"
"2020-06-07T10:00:00.000Z","1.4400977995110025"
"2020-06-07T11:00:00.000Z","0.9401709401709402"
"2020-06-07T12:00:00.000Z","0.9338235294117647"
"2020-06-07T13:00:00.000Z","2.7533577533577533"
"2020-06-07T14:00:00.000Z","5.319070904645477"
"2020-06-07T15:00:00.000Z","3.579656862745098"
"2020-06-07T16:00:00.000Z","2.5116564417177916"
"2020-06-07T17:00:00.000Z","2.82518337408313"
"2020-06-07T18:00:00.000Z","2.4577723378212974"
"2020-06-07T19:00:00.000Z","0.8275862068965517"
"2020-06-07T20:00:00.000Z","0.13480392156862744"
"2020-06-07T21:00:00.000Z","0.04428044280442804"
"2020-06-07T22:00:00.000Z","0.02564102564102564"
"2020-06-07T23:00:00.000Z","0.06349206349206349"
"2020-06-08T00:00:00.000Z","0.12836185819070906"
"2020-06-08T01:00:00.000Z","0.3333333333333333"
"2020-06-08T02:00:00.000Z","0.40808823529411764"
"2020-06-08T03:00:00.000Z","0.645909645909646"
"2020-06-08T04:00:00.000Z","0.8901098901098901"
"2020-06-08T05:00:00.000Z","1.2481662591687042"
"2020-06-08T06:00:00.000Z","1.8656898656898657"
"2020-06-08T07:00:00.000Z","2.855921855921856"
"2020-06-08T08:00:00.000Z","3.8827838827838828"
"2020-06-08T09:00:00.000Z","4.830140485312899"
"2020-06-08T10:00:00.000Z","5.161330049261084"
"2020-06-08T11:00:00.000Z","5.197303921568627"
"2020-06-08T12:00:00.000Z","5.257425742574258"
"2020-06-08T13:00:00.000Z","6.922413793103448"
"2020-06-08T14:00:00.000Z","7.064102564102564"
"2020-06-08T15:00:00.000Z","6.577914110429448"
"2020-06-08T16:00:00.000Z","5.147783251231527"
"2020-06-08T17:00:00.000Z","3.9851851851851854"
"2020-06-08T18:00:00.000Z","2.9373464373464375"
"2020-06-08T19:00:00.000Z","1.8463444857496902"
"2020-06-08T20:00:00.000Z","0.8287153652392947"
"2020-06-08T21:00:00.000Z","0.42857142857142855"
"2020-06-08T22:00:00.000Z","0.2802937576499388"
"2020-06-08T23:00:00.000Z","0.6270753512132823"
"2020-06-09T00:00:00.000Z","1.5897435897435896"
"2020-06-09T01:00:00.000Z","1.7155067155067154"
"2020-06-09T02:00:00.000Z","1.9767156862745099"
"2020-06-09T03:00:00.000Z","1.8982843137254901"
"2020-06-09T04:00:00.000Z","2.05006105006105"
"2020-06-09T05:00:00.000Z","2.3492063492063493"
